nama_pintu_air,lokasi,latitude,longitude,tanggal,tinggi_air,status_siaga
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/12/2020 0:40,2230,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/12/2020 1:10,2230,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/12/2020 1:40,2230,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/12/2020 2:10,2220,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/12/2020 2:30,2200,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/12/2020 3:10,2200,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/12/2020 3:40,2200,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/12/2020 4:10,2200,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/12/2020 4:40,2200,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/12/2020 5:10,2200,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/12/2020 5:40,2200,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/12/2020 6:10,2200,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/12/2020 6:40,2210,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/12/2020 7:10,2230,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/12/2020 7:40,2230,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/12/2020 8:10,2260,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/12/2020 8:40,2260,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/12/2020 9:10,3090,Siaga 2
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/12/2020 9:40,3250,Siaga 2
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/12/2020 10:10,3310,Siaga 2
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/12/2020 10:40,3350,Siaga 2
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/12/2020 11:10,3230,Siaga 2
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/12/2020 11:40,3230,Siaga 2
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/12/2020 12:10,3230,Siaga 2
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/12/2020 12:40,3220,Siaga 2
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/12/2020 13:00,3210,Siaga 2
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/12/2020 13:40,3200,Siaga 2
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/12/2020 14:10,3190,Siaga 2
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/12/2020 14:40,2290,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/12/2020 15:10,2080,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/12/2020 15:40,2010,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/12/2020 16:10,1970,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/12/2020 16:40,1930,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/12/2020 17:00,1910,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/12/2020 17:40,1910,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/12/2020 18:10,1900,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/12/2020 18:40,1920,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/12/2020 19:10,1940,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/12/2020 19:40,1950,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/12/2020 20:10,1970,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/12/2020 20:40,1980,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/12/2020 21:10,2000,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/12/2020 21:30,2010,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/12/2020 22:10,2010,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/12/2020 22:40,2020,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/12/2020 23:10,2020,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/12/2020 23:40,2030,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/13/2020 0:10,2040,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/13/2020 0:40,2040,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/13/2020 1:10,2030,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/13/2020 1:40,2040,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/13/2020 2:10,2040,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/13/2020 2:40,2040,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/13/2020 3:10,2040,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/13/2020 3:40,2030,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/13/2020 4:10,2050,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/13/2020 4:40,2040,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/13/2020 5:10,2040,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/13/2020 5:40,2040,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/13/2020 6:10,2120,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/13/2020 6:40,2130,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/13/2020 7:10,2130,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/13/2020 7:40,2130,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/13/2020 8:10,2920,Siaga 3
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/13/2020 8:40,3100,Siaga 2
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/13/2020 9:10,3170,Siaga 2
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/13/2020 9:40,3200,Siaga 2
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/13/2020 10:10,3230,Siaga 2
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/13/2020 10:40,3220,Siaga 2
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/13/2020 11:00,3220,Siaga 2
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/13/2020 11:40,3240,Siaga 2
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/13/2020 12:10,3220,Siaga 2
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/13/2020 12:40,3220,Siaga 2
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/13/2020 13:10,3220,Siaga 2
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/13/2020 13:40,3210,Siaga 2
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/13/2020 14:10,3210,Siaga 2
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/13/2020 14:40,3170,Siaga 2
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/13/2020 15:10,3000,Siaga 2
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/13/2020 15:40,2850,Siaga 3
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/13/2020 16:10,2130,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/13/2020 16:40,2100,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/13/2020 17:10,2070,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/13/2020 17:20,2050,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/13/2020 18:10,2020,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/13/2020 18:40,2020,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/13/2020 19:10,2030,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/13/2020 19:30,2040,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/13/2020 20:10,2050,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/13/2020 20:40,2060,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/13/2020 21:10,2070,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/13/2020 21:40,2090,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/13/2020 22:10,2100,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/13/2020 22:40,2100,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/13/2020 23:10,2110,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/13/2020 23:40,2110,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/14/2020 0:10,2120,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/14/2020 0:40,2120,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/14/2020 1:10,2120,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/14/2020 1:40,2120,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/14/2020 2:10,2120,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/14/2020 2:40,2130,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/14/2020 3:10,2120,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/14/2020 3:40,2130,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/14/2020 4:10,2130,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/14/2020 4:40,2130,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/14/2020 5:10,2130,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/14/2020 5:40,2140,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/14/2020 6:10,2150,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/14/2020 6:40,2150,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/14/2020 7:10,2160,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/14/2020 7:20,2160,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/14/2020 8:10,2850,Siaga 3
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/14/2020 8:40,3100,Siaga 2
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/14/2020 9:10,3130,Siaga 2
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/14/2020 9:40,3150,Siaga 2
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/14/2020 10:10,3160,Siaga 2
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/14/2020 10:40,3160,Siaga 2
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/14/2020 11:10,3160,Siaga 2
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/14/2020 11:40,3160,Siaga 2
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/14/2020 12:10,3160,Siaga 2
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/14/2020 12:40,3160,Siaga 2
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/14/2020 13:10,3150,Siaga 2
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/14/2020 13:40,3150,Siaga 2
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/14/2020 14:10,3150,Siaga 2
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/14/2020 14:40,3150,Siaga 2
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/14/2020 15:10,3140,Siaga 2
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/14/2020 15:40,3090,Siaga 2
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/14/2020 16:10,2760,Siaga 3
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/14/2020 16:40,2600,Siaga 3
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/14/2020 17:10,2200,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/14/2020 17:40,2150,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/14/2020 18:10,2080,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/14/2020 18:40,2070,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/14/2020 19:10,2060,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/14/2020 19:40,2070,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/14/2020 20:10,2080,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/14/2020 20:40,2090,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/14/2020 21:10,2090,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/14/2020 21:40,2080,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/14/2020 22:00,2080,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/14/2020 22:40,2090,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/14/2020 23:10,2090,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/14/2020 23:40,2090,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/15/2020 0:10,2100,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/15/2020 0:40,2150,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/15/2020 1:10,2250,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/15/2020 1:40,2280,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/15/2020 2:10,2280,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/15/2020 2:40,2270,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/15/2020 3:10,2260,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/15/2020 3:40,2250,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/15/2020 4:10,2230,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/15/2020 4:40,2220,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/15/2020 5:10,2210,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/15/2020 5:40,2200,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/15/2020 6:10,2190,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/15/2020 6:40,2180,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/15/2020 7:10,2160,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/15/2020 7:40,2190,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/15/2020 8:10,2410,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/15/2020 8:40,2920,Siaga 3
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/15/2020 9:10,3040,Siaga 2
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/15/2020 9:40,3110,Siaga 2
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/15/2020 10:10,3140,Siaga 2
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/15/2020 10:40,3150,Siaga 2
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/15/2020 11:10,3180,Siaga 2
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/15/2020 11:40,3180,Siaga 2
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/15/2020 12:10,3190,Siaga 2
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/15/2020 12:40,3190,Siaga 2
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/15/2020 13:10,3190,Siaga 2
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/15/2020 13:40,3170,Siaga 2
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/15/2020 14:10,3160,Siaga 2
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/15/2020 14:40,3150,Siaga 2
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/15/2020 15:10,2660,Siaga 3
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/15/2020 15:40,2470,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/15/2020 16:10,2100,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/15/2020 16:40,2100,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/15/2020 17:10,2080,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/15/2020 17:40,2050,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/15/2020 18:10,2040,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/15/2020 18:40,2020,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/15/2020 19:10,2010,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/15/2020 19:40,2000,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/15/2020 20:10,2000,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/15/2020 20:40,2010,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/15/2020 21:10,2020,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/15/2020 21:40,2040,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/15/2020 22:10,2060,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/15/2020 22:40,2060,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/15/2020 23:10,2070,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/15/2020 23:40,2070,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/16/2020 0:10,2070,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/16/2020 0:40,2070,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/16/2020 1:10,2080,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/16/2020 1:40,2080,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/16/2020 2:10,2090,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/16/2020 2:40,2090,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/16/2020 3:10,2100,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/16/2020 3:40,2100,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/16/2020 4:10,2100,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/16/2020 4:40,2100,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/16/2020 5:10,2090,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/16/2020 5:40,2090,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/16/2020 6:10,2080,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/16/2020 6:40,2080,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/16/2020 7:10,2080,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/16/2020 7:40,2080,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/16/2020 8:10,2640,Siaga 3
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/16/2020 8:40,2890,Siaga 3
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/16/2020 9:10,2970,Siaga 3
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/16/2020 9:40,3010,Siaga 2
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/16/2020 10:10,2990,Siaga 3
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/16/2020 10:40,2990,Siaga 3
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/16/2020 11:10,2980,Siaga 3
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/16/2020 11:40,2970,Siaga 3
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/16/2020 12:10,2970,Siaga 3
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/16/2020 12:40,2960,Siaga 3
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/16/2020 13:10,2960,Siaga 3
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/16/2020 13:40,2950,Siaga 3
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/16/2020 14:10,2950,Siaga 3
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/16/2020 14:40,2950,Siaga 3
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/16/2020 15:10,2950,Siaga 3
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/16/2020 15:40,2950,Siaga 3
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/16/2020 16:10,3100,Siaga 2
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/16/2020 16:40,3100,Siaga 2
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/16/2020 17:10,2310,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/16/2020 17:40,2190,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/16/2020 18:10,2150,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/16/2020 18:40,2120,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/16/2020 18:50,2110,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/16/2020 19:40,2090,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/16/2020 20:10,2090,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/16/2020 20:40,2100,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/16/2020 21:10,2100,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/16/2020 21:40,2120,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/16/2020 22:10,2130,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/16/2020 22:40,2160,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/16/2020 23:10,2170,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/16/2020 23:40,2170,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/17/2020 0:10,2170,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/17/2020 0:40,2160,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/17/2020 1:10,2160,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/17/2020 1:40,2160,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/17/2020 2:10,2150,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/17/2020 2:40,2170,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/17/2020 3:10,2190,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/17/2020 3:40,2220,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/17/2020 4:10,2230,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/17/2020 4:40,2230,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/17/2020 5:10,2230,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/17/2020 5:40,2240,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/17/2020 6:10,2350,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/17/2020 6:40,2360,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/17/2020 7:10,2890,Siaga 3
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/17/2020 7:40,3070,Siaga 2
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/17/2020 8:10,3140,Siaga 2
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/17/2020 8:40,3160,Siaga 2
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/17/2020 9:10,3040,Siaga 2
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/17/2020 9:40,2700,Siaga 3
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/17/2020 10:10,2640,Siaga 3
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/17/2020 10:40,2270,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/17/2020 11:10,1980,Normal
P.A. Istiqlal  ,Ciliwung,"-6,168,254","106,831,350",1/17/2020 11:40,1990,Normal
